epoch,discriminator_loss,generator_loss,evaluator_loss,real_score,fake_score,lab_mse,lab_delta_e76,color_loss,mode_seeking_loss,alpha
715.0,0.9415371336720206,0.1118065051057122,0.9415371336720206,0.5833065455610101,0.4807357273318551,0.27769268642772327,16.238992647691205,0.27769268642772327,4.932670918377963,0.3575
716.0,0.9397630203853954,0.055878830226984894,0.9397630203853954,0.6546655270186338,0.5398265313018452,0.2849295721812682,16.444263111461293,0.2849295721812682,4.937005649913441,0.358
717.0,0.9417576356367632,0.09905960614031012,0.9417576356367632,0.6102429818023335,0.49678319828076795,0.2846169038252397,16.390516324476764,0.2846169038252397,4.93807636607777,0.3585
718.0,0.9396721449765292,0.029440052130005577,0.9396721449765292,0.6692232570864938,0.5631295212290504,0.2763192416592078,16.144026842984285,0.2763192416592078,4.933709599755027,0.359
719.0,0.9405913759361614,0.06061788987029682,0.9405913759361614,0.6534966447136619,0.5365282635797154,0.2757459282875061,16.428797461769797,0.2757459282875061,4.980154861103404,0.3595
720.0,0.941777074878866,0.05877569859678095,0.941777074878866,0.6450126279484142,0.5333670404824343,0.26744062995368784,16.07383697683161,0.26744062995368784,4.958641030571678,0.36
721.0,0.9407282363284718,0.06475344029339877,0.9407282363284718,0.6477776765823364,0.5321362235329368,0.27308516949415207,16.316488309340045,0.27308516949415207,4.984424461017955,0.3605
722.0,0.9411819658496163,0.0645572231574492,0.9411819658496163,0.6351545696908777,0.5246135809204795,0.26703608577901666,15.95072026686235,0.26703608577901666,4.927707693793557,0.361
723.0,0.9408306587826122,0.11989977143027565,0.9408306587826122,0.5895340740680695,0.474747970700264,0.262677399949594,15.873759789900346,0.262677399949594,4.996898586099798,0.3615
724.0,0.9390406716953624,0.09986883808266032,0.9390406716953624,0.6110035722905939,0.4985272559252652,0.26833402771841397,16.205407706173983,0.26833402771841397,5.012591687115756,0.362
725.0,0.9401526559482921,0.025211942466822537,0.9401526559482921,0.6874757544560866,0.5716514912518588,0.2809929712252183,16.42753366990523,0.2809929712252183,4.9500346834009346,0.3625
726.0,0.9392481202428992,0.1258279952135953,0.9392481202428992,0.5937309915369208,0.4705543518066406,0.28488572483712976,16.39687069979581,0.28488572483712976,4.929688236930153,0.363
727.0,0.9405640742995522,0.006741670044985684,0.9405640742995522,0.6902404264970259,0.5880153355273333,0.2889039990576831,16.541064175692473,0.2889039990576831,4.897403998808428,0.3635
728.0,0.9399861124428835,0.0541111176664179,0.9399861124428835,0.6653426289558411,0.5435005954720757,0.28740968622944574,16.57513427734375,0.28740968622944574,4.929945815693248,0.364
729.0,0.939721711657264,0.03120053762739355,0.939721711657264,0.6727969104593451,0.5680736655538733,0.29213460873473773,16.586965734308418,0.29213460873473773,4.9279113899577744,0.3645
730.0,0.9393848885189403,0.014966162768277254,0.9393848885189403,0.7030563327399167,0.579388060353019,0.2719543135978959,16.10489455136386,0.2719543135978959,4.950908855958418,0.365
731.0,0.9404028762470592,0.14542546461928973,0.9404028762470592,0.5702458863908594,0.4493806307966059,0.2778591886162758,16.268033244393088,0.2778591886162758,4.932485450397838,0.3655
732.0,0.9396548460830342,0.062117072668942536,0.9396548460830342,0.6417912542819977,0.5403934066945856,0.297264807603576,16.823141704906117,0.297264807603576,4.937115517529574,0.366
733.0,0.9403303617780859,0.07898856834931807,0.9403303617780859,0.641166627407074,0.5175128172744404,0.2720661691643975,16.07687625018033,0.2720661691643975,4.967891281301325,0.3665
734.0,0.9390782117843628,0.18356082385236566,0.9390782117843628,0.5381678098982031,0.41758505593646655,0.28268818015402014,16.564484639601275,0.28268818015402014,4.9739930846474385,0.367
735.0,0.9400601224465803,0.049375412139025604,0.9400601224465803,0.6477616944096305,0.5435953478921544,0.2587704197926955,15.842447757720947,0.2587704197926955,4.978726213628596,0.3675
736.0,0.9407871094616976,0.026640844616022976,0.9407871094616976,0.6881080378185619,0.5681200081651862,0.25847961618141696,15.837243817069314,0.25847961618141696,4.99640341238542,0.368
737.0,0.9399530535394495,0.00939805263822729,0.9399530535394495,0.6913950985128229,0.5871993641961705,0.2766625528985804,16.243538076227363,0.2766625528985804,4.946472558108243,0.3685
738.0,0.9408277083526958,0.1130662045695565,0.9408277083526958,0.6096945865587755,0.4885327761823481,0.2802462415261702,16.30380218679255,0.2802462415261702,4.981881141662598,0.369
739.0,0.9402577199719169,0.2404776459390467,0.9402577199719169,0.47526815262707794,0.3564916036345742,0.2708223773674531,16.205512740395285,0.2708223773674531,4.96900369904258,0.3695
740.0,0.9415526688098907,0.010155440731482073,0.9415526688098907,0.6869128807024523,0.5852820900353518,0.26550390368158167,15.923247077248313,0.26550390368158167,4.972010872580788,0.37
741.0,0.9410706162452698,0.17447636344216086,0.9410706162452698,0.5401565378362482,0.4223192496733232,0.2665403126315637,16.04267519170588,0.2665403126315637,4.980424165725708,0.3705
742.0,0.9415191547437147,0.19075678559866818,0.9415191547437147,0.5172500271688808,0.4033527591011741,0.26245948198166763,15.921335913918234,0.26245948198166763,4.96737079186873,0.371
743.0,0.9399030127308585,0.06554602899334648,0.9399030127308585,0.6359303241426294,0.5294484523209658,0.2651981616562063,15.920929475264115,0.2651981616562063,4.964733600616455,0.3715
744.0,0.9412253363565966,0.18438309837471356,0.9412253363565966,0.5337774035605517,0.4110526686364954,0.26892326365817676,16.08842979777943,0.26892326365817676,4.953963041305542,0.372
745.0,0.9414267431605946,0.1921677223660729,0.9414267431605946,0.5153192823583429,0.40665106068957935,0.26262105188586493,15.87899940664118,0.26262105188586493,5.009924325076017,0.3725
746.0,0.9406805878335779,-0.0030984363772652364,0.9406805878335779,0.6962867379188538,0.6003465246070515,0.26205150105736474,15.957575884732334,0.26205150105736474,4.99502869085832,0.373
747.0,0.944203027270057,0.0637147534977306,0.944203027270057,0.654605586420406,0.5373870987783779,0.26871202953837137,16.0987566167658,0.26871202953837137,5.00737901167436,0.3735
748.0,0.9426151514053345,0.17572014033794403,0.9426151514053345,0.5398028221997347,0.42271352220665326,0.2715518962253224,16.05917739868164,0.2715518962253224,4.9687323786995625,0.374
749.0,0.9399905611168254,0.09738887304609473,0.9399905611168254,0.6005316471511667,0.5030395984649658,0.27016538652506744,16.094166668978605,0.27016538652506744,4.992515195499767,0.3745
750.0,0.9422510483048179,0.11712069538506595,0.9422510483048179,0.6045418056574735,0.48092973909594794,0.26586984436620364,15.954027132554488,0.26586984436620364,4.983492331071333,0.375
751.0,0.9401593777266416,0.2427545799450441,0.9401593777266416,0.48027528009631415,0.3670758605003357,0.28954676674170926,16.63800425962968,0.28954676674170926,5.01105622811751,0.3755
752.0,0.9409927752884951,0.024413882331414657,0.9409927752884951,0.6720508743416179,0.5724741816520691,0.2563114294951612,15.690025502985174,0.2563114294951612,5.005149646238848,0.376
753.0,0.941731182011691,0.08492235974832014,0.941731182011691,0.6319224807349119,0.5103496678850867,0.26036338440396567,15.838090203025125,0.26036338440396567,4.972452055324208,0.3765
754.0,0.9399584640156139,0.25531147894534195,0.9399584640156139,0.4711846722797914,0.35300354795022443,0.2876139283180237,16.524896881797098,0.2876139283180237,4.998845642263239,0.377
755.0,0.9416357603940096,0.1658895801414143,0.9416357603940096,0.5275040905583989,0.434966734864495,0.2621086971326308,15.796899795532227,0.2621086971326308,5.0191026817668565,0.3775
756.0,0.942829505963759,0.03088876875964078,0.942829505963759,0.689671440558,0.5700589987364683,0.25195833431048825,15.659768754785711,0.25195833431048825,5.057075088674372,0.378
757.0,0.9422735490582206,0.2418659966100346,0.9422735490582206,0.4837837246331302,0.36460109190507367,0.2729803689501502,16.409909985282205,0.2729803689501502,5.031440019607544,0.3785
758.0,0.940568130124699,0.10337763618339192,0.940568130124699,0.5976318567991257,0.49599879573691974,0.25474078953266144,15.806354436007412,0.25474078953266144,5.028296600688588,0.379
759.0,0.9405409693717957,0.17758021706884558,0.9405409693717957,0.5470398312265222,0.4281418838284232,0.26619660583409394,16.207794883034445,0.26619660583409394,5.047004829753529,0.3795
760.0,0.9414894689213146,0.18406929888508536,0.9414894689213146,0.5266560736027631,0.4136656400832263,0.24967111782594162,15.688825737346303,0.24967111782594162,5.028599067167803,0.38
761.0,0.9417650970545682,0.0567425245588476,0.9417650970545682,0.6492510004477068,0.5446329983797941,0.24489376219836148,15.48876073143699,0.24489376219836148,5.081934387033636,0.3805
762.0,0.940808279947801,0.23658977381207727,0.940808279947801,0.4903446435928345,0.3719483559781855,0.267646885053678,16.142615708437834,0.267646885053678,5.065646518360484,0.381
763.0,0.9391751993786205,0.32613500410860236,0.9391751993786205,0.4043551724065434,0.28152869709513406,0.26290601153265347,15.959715669805353,0.26290601153265347,5.073650446805087,0.3815
764.0,0.9395304105498574,0.07906933264298872,0.9395304105498574,0.6146245964548804,0.5198588357730345,0.2483442479913885,15.655810832977295,0.2483442479913885,5.040606542067095,0.382
765.0,0.9414044510234486,0.09250691804018887,0.9414044510234486,0.6241148683157834,0.505120269276879,0.24756945872848685,15.617286552082408,0.24756945872848685,5.029318549416282,0.3825
766.0,0.9434864954514937,0.14166364751078867,0.9434864954514937,0.5590941255742853,0.4596654217351567,0.24862321737137708,15.647881204431707,0.24862321737137708,5.061063636432994,0.383
767.0,0.9429001564329321,0.0639545118266886,0.9429001564329321,0.655726822939786,0.5382732586427168,0.25713021579113876,15.987438461997293,0.25713021579113876,5.036183162169023,0.3835
768.0,0.9409814531152899,0.2464555474844846,0.9409814531152899,0.4737298542802984,0.3557059250094674,0.24404372003945438,15.42195801301436,0.24404372003945438,5.084486744620583,0.384
769.0,0.9411369399590925,0.10019157285040076,0.9411369399590925,0.5915557891130447,0.49966821345415985,0.24504353309219534,15.553158023140647,0.24504353309219534,5.05640534921126,0.3845
770.0,0.942856328053908,0.04513035443696109,0.942856328053908,0.6723117909648202,0.5561269467527216,0.24654468081214212,15.595092816786332,0.24654468081214212,5.063375906510786,0.385
771.0,0.9413932263851166,0.1827694529836828,0.9413932263851166,0.5426699045029554,0.4197095822204243,0.25765388255769556,15.920450297268955,0.25765388255769556,5.031534498388117,0.3855
772.0,0.9377620193091306,0.1531941375949166,0.9377620193091306,0.5457649298689582,0.4483862830833955,0.24979697980663992,15.656856060028076,0.24979697980663992,5.051587755029852,0.386
773.0,0.9438454427502372,0.012607430869882757,0.9438454427502372,0.6986859522082589,0.5858645303682848,0.24471874670548874,15.507645390250467,0.24471874670548874,5.038881540298462,0.3865
774.0,0.9407461393963207,0.16400873119180853,0.9407461393963207,0.5567432804541155,0.43514908714727923,0.2436025928367268,15.492383566769687,0.2436025928367268,5.048836122859608,0.387
775.0,0.9417582452297211,0.17414822632616217,0.9417582452297211,0.5247905945236032,0.42633224481886084,0.24907615306702527,15.59395187551325,0.24907615306702527,5.03963455286893,0.3875
776.0,0.9431052262132819,0.038098579103296455,0.9431052262132819,0.679549287665974,0.5621441115032543,0.24681793491948734,15.57809153470126,0.24681793491948734,5.04477316682989,0.388
777.0,0.9404297985813834,0.2488246113061905,0.9404297985813834,0.4685621613805944,0.3467343937266957,0.24779282103885303,15.54910117929632,0.24779282103885303,4.99291485006159,0.3885
778.0,0.9414830966429277,0.26665850661017676,0.9414830966429277,0.4359877068888057,0.331578865647316,0.2492259693416682,15.587679862976074,0.2492259693416682,5.012884573502974,0.389
779.0,0.9421707933599298,0.07375875521789897,0.9421707933599298,0.6379311057654294,0.5250283615155653,0.25764524191617966,15.801459789276123,0.25764524191617966,4.984342856840654,0.3895
780.0,0.9409843303940513,0.15184934437274933,0.9409843303940513,0.5571121004494753,0.447067761963064,0.2639641788872806,15.863872614773838,0.2639641788872806,4.959710749712857,0.39
781.0,0.9404409527778625,0.0400084067474712,0.9404409527778625,0.6715163751081987,0.5617507560686632,0.26174017922444776,15.852784373543479,0.26174017922444776,4.995496121319857,0.3905
782.0,0.9420622316273776,0.19133902950720352,0.9420622316273776,0.5354783860119906,0.4172255979342894,0.28445259820331226,16.392365715720437,0.28445259820331226,4.9734366156838155,0.391
783.0,0.94156783006408,0.20731050859798084,0.94156783006408,0.5166779106313532,0.4023060676726428,0.2832685275511308,16.338058731772684,0.2832685275511308,4.987169417467984,0.3915
784.0,0.9393412091515281,0.1747136732394045,0.9393412091515281,0.5239557217467915,0.4282785816626115,0.26843750273639505,15.912126887928356,0.26843750273639505,4.977647564627907,0.392
785.0,0.9429979812015187,0.02177896418354728,0.9429979812015187,0.7052088298580863,0.5853767408566042,0.2838200412013314,16.383547392758455,0.2838200412013314,4.957563356919722,0.3925
786.0,0.941870391368866,0.24726455184546384,0.941870391368866,0.49318101460283453,0.37975197624076495,0.330738056789745,17.468281919305976,0.330738056789745,4.970364635640925,0.393
787.0,0.9405079321427778,0.04503174803473733,0.9405079321427778,0.669832170009613,0.5711901946501299,0.3032140068032525,16.789158647710625,0.3032140068032525,4.969072276895696,0.3935
788.0,0.9449210898442701,0.13547340848229147,0.9449210898442701,0.5912897153334185,0.47381715747443115,0.29038715768944134,16.484057209708475,0.29038715768944134,4.948780189860951,0.394
789.0,0.9416766437617216,0.32929450544444,0.9416766437617216,0.3963987651196393,0.27839984135194257,0.27130279825492337,16.18668205087835,0.27130279825492337,5.0066538724032315,0.3945
790.0,0.9411486224694685,0.3927374631166458,0.9411486224694685,0.34420944479378784,0.2263906875794584,0.28210849179462955,16.585238976912066,0.28210849179462955,5.076952760869807,0.395
791.0,0.9398649578744714,0.2556658305905082,0.9398649578744714,0.44511097127741034,0.3479071096940474,0.26146401735869323,15.957844300703568,0.26146401735869323,5.001639127731323,0.3955
792.0,0.9416586512869055,0.1136715832081708,0.9416586512869055,0.6005571538751776,0.48762969266284595,0.25616357814181934,15.74339771270752,0.25616357814181934,4.998604882847179,0.396
793.0,0.9417784024368633,0.21444839374585586,0.9417784024368633,0.5078616264191541,0.3863344287330454,0.2538169209252704,15.758423761887984,0.2538169209252704,5.001444057984785,0.3965
794.0,0.9392376162789084,0.1796091618863019,0.9392376162789084,0.5265525443987413,0.4244193881750107,0.26531642133539374,16.21838617324829,0.26531642133539374,4.986979181116277,0.397
795.0,0.9421488588506525,0.13577134094455026,0.9421488588506525,0.5807897827842019,0.4634938334876841,0.2575807036323981,15.854435573924672,0.2575807036323981,4.968768379905007,0.3975
796.0,0.9401739591901953,0.19224882261319595,0.9401739591901953,0.5169795141978697,0.4113438603552905,0.2597291036085649,15.852761528708719,0.2597291036085649,5.002204895019531,0.398
797.0,0.9399935548955743,0.14777241511778397,0.9399935548955743,0.5727815194563433,0.45353251560167834,0.2573872614990581,15.908529628406871,0.2573872614990581,4.987361019307917,0.3985
798.0,0.9410408355972983,0.2138851054690101,0.9410408355972983,0.5033122219822623,0.38790469007058576,0.2628037733110515,15.914508386091752,0.2628037733110515,4.969310847195712,0.399
799.0,0.9389109692790292,0.07065620882944627,0.9389109692790292,0.6372293355790052,0.5346984646537087,0.26617066088047897,16.107042399319734,0.26617066088047897,4.990194797515869,0.3995
800.0,0.941560837355527,0.15232189135117966,0.941560837355527,0.5824313963001425,0.45641727339137683,0.2709816585887562,16.216681307012383,0.2709816585887562,5.00346489386125,0.4
801.0,0.9409175569360907,0.22552155093713241,0.9409175569360907,0.48728970099579205,0.3749057664112611,0.24715265834873373,15.509889992800625,0.24715265834873373,5.0144266865470195,0.4005
802.0,0.9404397769407793,0.027492654594508083,0.9404397769407793,0.6761148666793649,0.5755219473080202,0.2648369073867798,16.10346980528398,0.2648369073867798,4.9681500088084825,0.401
803.0,0.9402474842288278,0.1377476237036965,0.9402474842288278,0.5865557979453694,0.4639890600334514,0.24883205037225375,15.475104982202703,0.24883205037225375,5.018306125294078,0.4015
804.0,0.9417608244852587,0.2196158550002358,0.9417608244852587,0.4905349327759309,0.3832216642119668,0.2525691566142169,15.642778483304111,0.2525691566142169,5.01304706660184,0.402
805.0,0.9418694783340801,0.030704941261898388,0.9418694783340801,0.684847276319157,0.5779398246244951,0.2607450539415533,15.915935039520264,0.2607450539415533,5.0369487242265185,0.4025
806.0,0.9414171386848796,0.13736327534372156,0.9414171386848796,0.5812497355721213,0.4612738232720982,0.25059969452294434,15.560982834209096,0.25059969452294434,4.97645412791859,0.403
807.0,0.9394526535814459,0.27758962186900055,0.9394526535814459,0.45230513540181244,0.33027695390311157,0.25135444646531885,15.778037894855846,0.25135444646531885,5.064450480721214,0.4035
808.0,0.9395407031882893,0.07326337559656664,0.9395407031882893,0.6279155842282556,0.5243420221588828,0.2410917945883491,15.417209061709316,0.2410917945883491,5.002042943781072,0.404
809.0,0.9416825364936482,0.1629380461844531,0.9416825364936482,0.5666666288267482,0.44555818899111316,0.25667274675586005,15.84507196599787,0.25667274675586005,5.046720959923484,0.4045
810.0,0.9396220770749178,0.25978992066600104,0.9396220770749178,0.4542444063858552,0.3449787660078569,0.24287497252225876,15.31343447078358,0.24287497252225876,5.064043110067194,0.405
811.0,0.9422572146762501,0.02072853527285836,0.9422572146762501,0.6841003190387379,0.5801446627486836,0.2477619837630879,15.47178927334872,0.2477619837630879,5.004057038914073,0.4055
812.0,0.9415046301755038,0.09494647248224779,0.9415046301755038,0.625303794037212,0.5136706598780372,0.26238112625750626,15.827489332719283,0.26238112625750626,5.020903847434304,0.406
813.0,0.9422971091487191,0.17910101603377948,0.9422971091487191,0.5430204949595712,0.4288677370006388,0.2614644034342332,15.822789842432195,0.2614644034342332,5.016834540800615,0.4065
814.0,0.9410914941267534,0.11496024375612085,0.9410914941267534,0.6045287359844554,0.49648770554499194,0.26931463181972504,15.986835826526988,0.26931463181972504,5.018368894403631,0.407
815.0,0.9435532526536421,0.13678438826040787,0.9435532526536421,0.5951062765988436,0.47906787964430725,0.2752742564136332,16.18339343504472,0.2752742564136332,5.03678001057018,0.4075
816.0,0.9402846016667106,0.24686084755442358,0.9402846016667106,0.4707611392844807,0.3592709628018466,0.2574355805462057,15.650212678042324,0.2574355805462057,5.010980844497681,0.408
817.0,0.9416150342334401,0.01505222645672885,0.9416150342334401,0.6942050429907712,0.592270624908534,0.2551108415831219,15.679665045304732,0.2551108415831219,5.031100663271817,0.4085
818.0,0.9420445913618262,0.17036140777847983,0.9420445913618262,0.5546163808215748,0.4343038255518133,0.24547834355722775,15.429962981830943,0.24547834355722775,5.042645822871815,0.409
819.0,0.939516384493221,0.2643835937434977,0.939516384493221,0.4458257691426711,0.3396301689473065,0.24306755783883008,15.384043130007656,0.24306755783883008,5.044775897806341,0.4095
820.0,0.9418324394659563,0.04843643849546259,0.9418324394659563,0.672290097583424,0.5569924956018274,0.2505182908339934,15.661574190313166,0.2505182908339934,5.0271642641587695,0.41
821.0,0.9400642812252045,0.24129544063047928,0.9400642812252045,0.48444233157417993,0.3665395040403713,0.24516799368641592,15.587074626575816,0.24516799368641592,5.071934721686623,0.4105
822.0,0.938854686238549,0.17911455848000266,0.938854686238549,0.5413239679553292,0.4391596832058646,0.26989998058839276,16.22121828252619,0.26989998058839276,5.073453361337835,0.411
823.0,0.9422391842712056,0.014488086104393005,0.9422391842712056,0.7068114605816928,0.5904982360926542,0.2429211356423118,15.435625032945113,0.2429211356423118,5.0502427057786425,0.4115
824.0,0.9407075101679022,0.22499162500554865,0.9407075101679022,0.5033906914971091,0.3772865032607859,0.2354776385155591,15.219798391515559,0.2354776385155591,5.052613301710649,0.412
825.0,0.9393005831675096,0.33223882046612824,0.9393005831675096,0.392633012749932,0.2700050087137656,0.23579496416178616,15.237467072226785,0.23579496416178616,5.049783945083618,0.4125
826.0,0.9394086572256956,0.1881258338689804,0.9394086572256956,0.5113424929705533,0.41822033578699286,0.2375849817286838,15.40635685487227,0.2375849817286838,5.082235661419955,0.413
827.0,0.9413286203687842,0.036010066216642204,0.9413286203687842,0.6872601075605913,0.5689698322252794,0.2297339534217661,15.176708654923873,0.2297339534217661,5.099849072369662,0.4135
828.0,0.9401692937720906,0.2143391573970968,0.9401692937720906,0.5080356448888779,0.39472429183396424,0.24278916824947705,15.65173812346025,0.24278916824947705,5.085487214001742,0.414
829.0,0.9412768401882865,-0.016169014302167026,0.9412768401882865,0.7205409055406397,0.6174340952526439,0.22919456118887122,15.097729726271195,0.22919456118887122,5.062639258124611,0.4145
830.0,0.9397619854320179,0.18969872797077353,0.9397619854320179,0.5432028824632819,0.4148050126704303,0.23480374162847345,15.276148666035045,0.23480374162847345,5.070601766759699,0.415
831.0,0.9408230591904033,0.2869885685768994,0.9408230591904033,0.43225674060257996,0.31660653108900244,0.2243585999716412,14.908483418551358,0.2243585999716412,5.103740930557251,0.4155
832.0,0.94227196411653,0.12482451037927107,0.94227196411653,0.5764535543593493,0.48422499001026154,0.2348448938944123,15.351020162755793,0.2348448938944123,5.113540172576904,0.416
833.0,0.9422315006906335,0.09217649698257446,0.9422315006906335,0.6324615153399381,0.5134535851803693,0.2345124679532918,15.179984092712402,0.2345124679532918,5.079556248404763,0.4165
834.0,0.9414492412046953,0.144803908738223,0.9414492412046953,0.5769267895004966,0.4617897245016965,0.23414612290534106,15.222097526897084,0.23414612290534106,5.0895469188690186,0.417
835.0,0.940769843079827,0.0360966988585212,0.940769843079827,0.6628982289270922,0.5664790164340626,0.23091071979566055,15.096239133314652,0.23091071979566055,5.061704809015447,0.4175
836.0,0.9415055703033101,0.08611368455670097,0.9415055703033101,0.6347851346839558,0.5155401107939807,0.2321083125742999,15.190455089915883,0.2321083125742999,5.046325120058927,0.418
837.0,0.9393338100476698,0.18287588791413742,0.9393338100476698,0.5371829433874651,0.4218663383613933,0.2341086126186631,15.322390209544789,0.2341086126186631,5.067677584561435,0.4185
838.0,0.9422791979529641,0.07435718720609491,0.9422791979529641,0.6505274447527799,0.5385106382044879,0.2530639368024739,15.742792346260764,0.2530639368024739,5.068340258164839,0.419
839.0,0.9415719346566633,0.21463120931928809,0.9415719346566633,0.5058444751934572,0.3895487988537008,0.23088536817919125,15.05575197393244,0.23088536817919125,5.07323577187278,0.4195
840.0,0.9419673870910298,0.218985224312002,0.9419673870910298,0.499086088754914,0.3863561194051396,0.23416453261267056,15.180865114385432,0.23416453261267056,5.069922317158092,0.42
841.0,0.9398776455359026,0.026688831773671238,0.9398776455359026,0.6713617444038391,0.5783968473022635,0.23444647951559586,15.183701341802424,0.23444647951559586,5.065009182149714,0.4205
842.0,0.9437402622266249,0.15591413595459677,0.9437402622266249,0.5733762397007509,0.45025813444094226,0.23141666434027933,15.044145800850607,0.23141666434027933,5.087458350441673,0.421
843.0,0.9430990544232455,0.2578966590491208,0.9430990544232455,0.4589837139303034,0.3471613336693157,0.23065851154652509,15.08137932690707,0.23065851154652509,5.078354185277766,0.4215
844.0,0.9410309574820779,0.2818286865949631,0.9410309574820779,0.433862256732854,0.32785027948292816,0.23598833517594772,15.197466156699441,0.23598833517594772,5.100918813185259,0.422
845.0,0.9417665519497611,0.09197305142879486,0.9417665519497611,0.630674194205891,0.5171139402823015,0.24039035087282007,15.349691000851719,0.24039035087282007,5.075220563194969,0.4225
846.0,0.9409348368644714,0.29548814350908453,0.9409348368644714,0.43326781961050903,0.3122342675924301,0.24020053378560327,15.293863253159957,0.24020053378560327,5.061175736514005,0.423
847.0,0.9416785944591869,0.29123377799987793,0.9416785944591869,0.4321784742853858,0.3205717151815241,0.24835001812739807,15.539178674871271,0.24835001812739807,5.0662924376401035,0.4235
848.0,0.9416095641526309,0.09035941145636818,0.9416095641526309,0.6069057421250776,0.5179711106148633,0.24017322063446045,15.248485478487881,0.24017322063446045,5.0649707534096455,0.424
849.0,0.9423291656104001,0.07496625185012817,0.9423291656104001,0.6579680930484425,0.5341425077481703,0.23507699302651666,15.067789641293613,0.23507699302651666,5.093185641548851,0.4245
850.0,0.9413975070823323,0.07631931792606007,0.9413975070823323,0.6325660551136191,0.5376586277376522,0.24422485652295026,15.483148011294277,0.24422485652295026,5.101823655041781,0.425
851.0,0.9423316554589705,0.10280097750100223,0.9423316554589705,0.6243752647529949,0.5056306936524131,0.2370644204995849,15.158507347106934,0.2370644204995849,5.075607473200018,0.4255
852.0,0.9432046142491427,0.2092730782248757,0.9432046142491427,0.5195217633789236,0.40107306973500684,0.23916737667538904,15.270633827556264,0.23916737667538904,5.084608338095925,0.426
853.0,0.9409347474575043,0.25699019161137665,0.9409347474575043,0.4635423868894577,0.35389683734286914,0.24317928200418298,15.36757451837713,0.24317928200418298,5.0717105215246026,0.4265
854.0,0.9414288076487455,0.04066977446729487,0.9414288076487455,0.6685599440878088,0.5668981725519354,0.2408301295204596,15.31804301521995,0.2408301295204596,5.047334649346092,0.427
855.0,0.9421980570663105,0.14984537661075592,0.9421980570663105,0.576925513419238,0.45768366754055023,0.23768865249373697,15.196077346801758,0.23768865249373697,5.059171329845082,0.4275
856.0,0.9385329322381453,0.12661987949501385,0.9385329322381453,0.5812881494110281,0.4818064123392105,0.2415978177027269,15.3275183764371,0.2415978177027269,5.050224109129473,0.428
857.0,0.9423425712368705,0.06984935023567894,0.9423425712368705,0.6577699184417725,0.5353543758392334,0.23572779920968143,15.12652249769731,0.23572779920968143,5.041943593458696,0.4285
858.0,0.9408078383315693,0.31361066888679157,0.9408078383315693,0.41997521302916785,0.2979761951348998,0.24316747283393686,15.44371457533403,0.24316747283393686,5.0726801265369765,0.429
859.0,0.9417182315479625,0.34912335737185046,0.9417182315479625,0.3656650266864083,0.258347173306075,0.23264035040682013,15.031249393116344,0.23264035040682013,5.075514966791326,0.4295
860.0,0.9403225616975264,0.023787866939197887,0.9403225616975264,0.6813252812082117,0.5804817866195332,0.23076764832843433,14.999013077129018,0.23076764832843433,5.050395597111095,0.43
861.0,0.9432645060799338,0.16738100214438004,0.9432645060799338,0.5520788553086194,0.4374320750886744,0.23031222142956473,15.021217432889072,0.23031222142956473,5.056636506860906,0.4305
862.0,0.9424103362993761,0.2667514912106774,0.9424103362993761,0.4615262204950506,0.3426465771415017,0.23182691091840918,15.045827388763428,0.23182691091840918,5.094806584444913,0.431
863.0,0.9426118596033617,0.36597897654229944,0.9426118596033617,0.35415654155341064,0.24087762426246295,0.22475293278694153,14.849519556218928,0.22475293278694153,5.098756963556463,0.4315
864.0,0.9407678381963209,0.2877258075909181,0.9407678381963209,0.41861089251258154,0.32040137120268564,0.2264840149066665,14.868033625862815,0.2264840149066665,5.102860754186457,0.432
865.0,0.9432433274659243,0.06475930186835202,0.9432433274659243,0.648314275524833,0.544885899532925,0.24152222343466498,15.242416295138272,0.24152222343466498,5.051868286999789,0.4325
866.0,0.9429057240486145,0.16196287762035022,0.9429057240486145,0.5578786459836093,0.4458186626434326,0.23827730254693466,15.129966562444514,0.23827730254693466,5.046074542132291,0.433
867.0,0.9431535411964763,0.04171156205914237,0.9431535411964763,0.6723565323786302,0.5687566670504484,0.23684808679602362,15.172783331437545,0.23684808679602362,5.077945795926181,0.4335
868.0,0.9437632127241655,0.17927190932360562,0.9437632127241655,0.544461262497035,0.4266554929993369,0.22985155067660593,14.89120409705422,0.22985155067660593,5.061718182130293,0.434
869.0,0.9409063946117054,0.21251272477886893,0.9409063946117054,0.4951157732443376,0.39598996395414526,0.2298243601213802,14.95180385762995,0.2298243601213802,5.086439891295,0.4345
870.0,0.9426153952425177,0.008331821723417803,0.9426153952425177,0.7096148431301117,0.6001158952713013,0.22520694610747424,14.867107478055088,0.22520694610747424,5.104826883836226,0.435
871.0,0.9412971951744773,0.1948602538217198,0.9412971951744773,0.5390015339309518,0.4159381796013225,0.23198128152977338,15.085146167061545,0.23198128152977338,5.097705732692372,0.4355
872.0,0.9399881010705774,0.09690060940655795,0.9399881010705774,0.6078791645440188,0.5104095434600656,0.22297297485850073,14.769613265991211,0.22297297485850073,5.1009392955086446,0.436
873.0,0.9425302933562886,0.13990735736760226,0.9425302933562886,0.5957406732169065,0.47492882338437165,0.23058993233875794,15.009079066189853,0.23058993233875794,5.141836621544578,0.4365
